,Time,PosX_ref,PosY_ref,PosZ_ref,VelX_ref,VelY_ref,VelZ_ref,AccX_ref,AccY_ref,AccZ_ref,Lat,Long,Height,Validity,PVTType,PVTStatus,SatUsed,SatVis,SatTrack,PosX_est,PosY_est,PosZ_est,VelX_est,VelY_est,VelZ_est,AccX_est,AccY_est,AccZ_est,Bias,Drift,GGTO,GGTODrift,PDOP,HDOP,VDOP,TDOP,TDOP1,GDOP,PosErrX,PosErrY,PosErrZ,HorErr,VerErr,GV1,GV2,GV3,GV4,GV5,GV6,GV7,GV8,GV9,GV10,GV11,GV12,GV13,GV14,GV15,GV16,EV1,EV2,EV3,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,EV16,dataset_number,dataset_name,errorX,errorY,errorZ,x_ref,y_ref,z_ref,errorVelX,errorVelY,errorVelZ,north,east,down,HPE,VPE,used_satellites,delta_pos_error_3d,delta_pos_error_2d,delta_pos_error_vertical,delta_pos_error_horizontal
2011,2011.0,4286358.0,1289235.2,4528776.0,-28.803,95.7621,0.0,-0.002,-0.001,0.0,0.79461175,0.29216892,188.0,0,1,0,10,10,10,4286357.598,1289235.46,4528776.179,-28.805,95.77,0.018000000000000002,-0.07200000000000001,0.122,0.135,-21593.058,-3.896,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,-0.565,0.21,-0.063,0.470636,0.381718,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.401999999769032,0.2099999999627471,0.178999999538064,4286358.0,1289235.2,4528776.0,-0.0020005035400387783,0.007899780273433521,0.018000000000000002,0.3569450344299324,0.3168885185269512,0.09958367765297102,0.47731340938464273,0.09958367765297102,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.4875910167684413,0.4535460283131752,0.09958367765297102,0.47731340938464273
2012,2012.0,4286329.5,1289331.0,4528776.0,-28.8051,95.7615,0.0,-0.002,-0.001,0.0,0.79461175,0.29219124,188.0,0,1,0,10,10,10,4286329.749,1289331.566,4528776.646000002,-28.791,95.761,0.026,-0.027000000000000003,-0.068,-0.008,-21597.667,-3.899,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.39,0.5539999999999999,0.404,0.42924,0.661775,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.24899999983608723,0.5660000001080334,0.6460000015795231,4286329.5,1289331.0,4528776.0,0.01409948730468713,-0.0004974975585980701,0.026,0.16606796266406487,0.4702853142240778,-0.7422440010422289,0.49874527065249735,0.7422440010422289,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.89424437492299,0.6183502244203242,0.7422440010422289,0.49874527065249735
2013,2013.0,4286300.5,1289426.8,4528776.0,-28.8073,95.7609,0.0,-0.002,-0.001,0.0,0.79461175,0.2922136,188.0,0,1,0,10,10,10,4286301.061000002,1289427.172,4528776.7360000005,-28.796,95.754,0.006999999999999999,0.221,0.095,0.002,-21601.713,-3.895,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.508,0.399,0.494,0.249535,0.773962,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.561000001616776,0.4220000000204891,0.7360000004991889,4286300.5,1289426.8,4528776.0,0.01130056762695375,-0.0069024047851513615,0.006999999999999999,0.045510016708337875,0.2425020325004391,-0.9867231654210233,0.24673548060146763,0.9867231654210233,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.0171042240430042,0.7020007135547054,0.9867231654210233,0.24673548060146763
2014,2014.0,4286271.5,1289522.5,4528776.0,-28.8094,95.7602,0.0,-0.002,-0.001,0.0,0.79461175,0.29223594,188.0,0,1,0,10,10,10,4286271.9169999985,1289522.413,4528776.5430000005,-28.809,95.774,0.024,-0.309,0.205,-0.104,-21605.177000000003,-3.889,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.173,-0.12,0.301,0.202622,0.306121,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.4169999985024333,-0.087000000057742,0.5430000005289912,4286271.5,1289522.5,4528776.0,0.0004005584716786359,0.01379949951171966,0.024,0.11333920589452195,-0.20344661643185574,-0.6496696837664426,0.23288688526916124,0.6496696837664426,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.6901499832178227,0.42597887126132966,0.6496696837664426,0.23288688526916124
2015,2015.0,4286243.0,1289618.2,4528776.0,-28.8115,95.7596,0.0,-0.002,-0.001,0.0,0.79461175,0.29225826,188.0,0,1,0,10,10,10,4286243.27,1289618.265,4528776.756,-28.83,95.754,-0.022,-0.099,-0.043,-0.208,-21609.254,-3.856,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.337,-0.029,0.514,0.184944,0.58702,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.26999999955296516,0.014999999897554517,0.7560000000521541,4286243.0,1289618.2,4528776.0,-0.018499450683592045,-0.0055977783203076115,-0.022,0.34204112184670443,-0.06342723831880709,-0.7236337859991626,0.3478723093247045,0.7236337859991626,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.8029078401873934,0.27041634520776997,0.7236337859991626,0.3478723093247045
2016,2016.0,4286214.0,1289714.0,4528776.0,-28.8137,95.7589,0.0,-0.002,-0.001,0.0,0.79461175,0.2922806,188.0,0,1,0,10,10,10,4286214.496,1289714.409,4528776.766,-28.842,95.751,-0.033,-0.08800000000000001,-0.024,-0.394,-21613.257,-3.854,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.375,0.35600000000000004,0.524,0.236166,0.6976600000000001,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.4960000002756715,0.40899999998509884,0.7659999998286366,4286214.0,1289714.0,4528776.0,-0.028300277709959687,-0.007903503417963975,-0.033,0.11360452538739274,0.24873811540412866,-0.9619128659891476,0.2734531737670865,0.9619128659891476,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.0000264996482586,0.6428817933813937,0.9619128659891476,0.2734531737670865
2017,2017.0,4286185.5,1289809.8,4528776.0,-28.8158,95.7583,0.0,-0.002,-0.001,0.0,0.79461175,0.29230297,188.0,0,1,0,10,10,10,4286185.1510000015,1289809.797,4528775.5989999985,-28.801,95.761,-0.0,0.268,0.126,0.101,-21616.384,-3.88,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,-0.155,-0.015,-0.643,0.343033,0.565902,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3489999985322356,0.0470000000204891,-0.4010000014677644,4286185.5,1289809.8,4528776.0,0.014799713134767245,0.00269921874999568,-0.0,-0.05211005032910007,0.14557361494374954,0.510787495384804,0.1546193219267644,0.510787495384804,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.5336768686710841,0.35215053454087847,0.510787495384804,0.1546193219267644
2018,2018.0,4286156.5,1289905.6,4528776.0,-28.818,95.7576,0.0,-0.002,-0.001,0.0,0.79461175,0.2923253,188.0,0,1,0,10,10,10,4286156.648,1289905.361,4528776.048,-28.798,95.777,0.017,0.241,0.371,0.308,-21620.531000000006,-3.894,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.158,-0.209,-0.194,0.317186,0.07408200000000001,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.14800000004470348,-0.2639999999664724,0.04800000041723251,4286156.5,1289905.6,4528776.0,0.020000793457032984,0.019401123046876023,0.017,-0.013214519665546869,-0.2954507486046678,-0.0802385920522926,0.2957461214978985,0.0802385920522926,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.3064375956627776,0.3026549190010459,0.0802385920522926,0.2957461214978985
2019,2019.0,4286127.5,1290001.4,4528776.0,-28.8201,95.757,0.0,-0.002,-0.001,0.0,0.79461175,0.29234764,188.0,0,1,0,10,10,10,4286128.01,1290001.88,4528776.573,-28.829,95.749,-0.03,-0.013,-0.056,-0.196,-21624.723,-3.856,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.34,0.5529999999999999,0.331,0.4466060000000001,0.575993,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.5099999997764826,0.5049999998882413,0.572999999858439,4286127.5,1290001.4,4528776.0,-0.008899215698242813,-0.008003784179692275,-0.03,-0.05092536859879537,0.33659026501452366,-0.8529757322617313,0.34042091544067976,0.8529757322617313,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.9183975171443503,0.7177220908256454,0.8529757322617313,0.34042091544067976
2020,2020.0,4286099.0,1290097.1,4528776.0,-28.8222,95.7563,0.0,-0.002,-0.001,0.0,0.79461175,0.29237,188.0,0,1,0,10,10,10,4286098.477,1290096.925,4528775.757,-28.82,95.767,0.058,0.124,0.133,0.672,-21627.622000000007,-3.902,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,-0.3720000000000001,-0.159,-0.485,0.069492,0.6275689999999999,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.5230000000447035,-0.19999999995343387,-0.24299999978393316,4286099.0,1290097.1,4528776.0,0.0022007751464840908,0.010698120117183407,0.058,0.22826884540181852,-0.04077236237120255,0.5646316928837036,0.23188154586859208,0.5646316928837036,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.6103916774687586,0.5599366035794886,0.5646316928837036,0.23188154586859208
2021,2021.0,4286070.0,1290192.9,4528776.0,-28.8244,95.7557,0.0,-0.002,-0.001,0.0,0.79461175,0.2923923,188.0,0,1,0,10,10,10,4286069.49,1290192.121,4528775.407,-28.83,95.752,0.008,0.16,0.057,0.43,-21631.628,-3.875,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,-0.536,-0.7190000000000001,-0.835,0.538566,1.100243,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.5099999997764826,-0.7539999999571592,-0.5930000003427267,4286070.0,1290192.9,4528776.0,-0.005600051879881107,-0.003699157714848411,0.008,0.08814125758315311,-0.5749936516615304,0.9175393285164843,0.5817100486835354,0.9175393285164843,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.086400018461838,0.9102834721708443,0.9175393285164843,0.5817100486835354
2022,2022.0,4286041.0,1290288.6,4528776.0,-28.8265,95.7551,0.0,-0.002,-0.001,0.0,0.79461175,0.29241467,188.0,0,1,0,10,10,10,4286041.462,1290288.694,4528776.176,-28.816,95.775,-0.012,0.08900000000000001,0.306,-0.28300000000000003,-21636.573,-3.887,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.261,0.099,-0.066,0.24579,0.14810299999999998,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.46200000029057264,0.06899999990127981,0.17599999997764826,4286041.0,1290288.6,4528776.0,0.010499938964844802,0.019903564453130684,-0.012,-0.2065793233473342,-0.06710755063711228,-0.44944694910505606,0.2172059856153947,0.44944694910505606,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.4991803283854422,0.46712418076445766,0.44944694910505606,0.2172059856153947
2023,2023.0,4286012.5,1290384.4,4528776.0,-28.8287,95.7544,0.0,-0.002,-0.001,0.0,0.79461175,0.29243702,188.0,0,1,0,10,10,10,4286012.805,1290384.478,4528775.925,-28.828000000000007,95.737,0.0,-0.188,-0.127,-0.314,-21639.706,-3.876,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.4320000000000001,0.128,-0.317,0.543618,0.089522,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.3049999997019768,0.10299999988637865,-0.07500000018626451,4286012.5,1290384.4,4528776.0,0.0006991119384700539,-0.01740216064453648,0.0,-0.28213632192995797,0.010699631868726578,-0.17188255742933414,0.28233913344467704,0.17188255742933414,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.330543491575223,0.32192235056733765,0.17188255742933414,0.28233913344467704
2024,2024.0,4285983.5,1290480.1,4528776.0,-28.8308,95.7538,0.0,-0.002,-0.001,0.0,0.79461175,0.29245934,188.0,0,1,0,10,10,10,4285983.153,1290480.382,4528776.416,-28.826,95.766,0.008,-0.05,0.181,-0.301,-21643.537,-3.878,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,-0.39,0.278,0.174,0.503279,0.081291,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3470000000670552,0.2569999999832362,0.4160000002011657,4285983.5,1290480.1,4528776.0,0.004799102783202613,0.012200561523442843,0.008,0.4756620069613491,0.34613007589333455,-0.11598976636266453,0.5882689642539576,0.11598976636266453,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.5995948633913483,0.43180782767096726,0.11598976636266453,0.5882689642539576
2025,2025.0,4285954.5,1290575.9,4528776.0,-28.8329,95.7531,0.0,-0.002,-0.001,0.0,0.79461175,0.2924817,188.0,0,1,0,10,10,10,4285953.777,1290575.916,4528775.267,-28.815,95.759,0.023,1.46,1.88,0.8320000000000001,-21646.834,-3.894,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,-0.934,0.059,-0.975,0.330437,1.310496,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.723000000230968,0.04099999996833503,-0.7330000000074506,4285954.5,1290575.9,4528776.0,0.01789909362792841,0.005902465820312841,0.023,-0.02793155432808203,0.2477209515046344,0.999776554436421,0.24929067680429615,0.999776554436421,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.0303877912428436,0.7241615844073636,0.999776554436421,0.24929067680429615
2026,2026.0,4285926.0,1290671.6,4528776.0,-28.8351,95.7525,0.0,-0.002,-0.001,0.0,0.79461175,0.292504,188.0,0,1,0,10,10,10,4285926.165,1290671.782,4528776.444,-28.857,95.746,-0.04,-0.506,-0.058,-0.682,-21651.814,-3.865,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.28800000000000003,0.172,0.202,0.121767,0.371913,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.1650000000372529,0.15699999989010394,0.44400000013411045,4285926.0,1290671.6,4528776.0,-0.021899826049804005,-0.0065024414062548885,-0.04,0.16600293702375327,0.10275351985921946,-0.4592327722984336,0.19523130113783294,0.4592327722984336,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.49900901805165426,0.22775864413406155,0.4592327722984336,0.19523130113783294
2027,2027.0,4285897.0,1290767.4,4528776.0,-28.8372,95.7518,0.0,-0.002,-0.001,0.0,0.79461175,0.29252636,188.0,0,1,0,10,10,10,4285897.625,1290767.481,4528777.844,-28.839,95.743,0.01,0.069,-0.022,0.091,-21656.484,-3.894,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.584,0.119,1.602,0.7006760000000001,1.559394,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.625,0.10599999991245568,1.843999999575317,4285897.0,1290767.4,4528776.0,-0.0017998352050767608,-0.008800537109380002,0.01,0.8429752214864832,-0.07873566926460511,-1.7565279584340463,0.8466442757467452,1.7565279584340463,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.9499223057381565,0.6339250744223962,1.7565279584340463,0.8466442757467452
2028,2028.0,4285868.0,1290863.1,4528776.0,-28.8394,95.7512,0.0,-0.002,-0.001,0.0,0.79461175,0.29254872,188.0,0,1,0,10,10,10,4285868.556,1290863.005,4528777.712,-28.854,95.742,0.002,-0.231,-0.01,-0.213,-21660.115,-3.877,0.0,0.0,1.6,0.9,1.4,0.9,0.0,1.9,0.353,-0.108,1.47,0.8366899999999999,1.264275,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.5559999998658895,-0.12000000011175871,1.7120000002905726,4285868.0,1290863.1,4528776.0,-0.014600662231444517,-0.009197814941401816,0.002,0.8441578161824308,-0.2752482715259845,-1.5703872042501748,0.8878986595326815,1.5703872042501748,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.8040177385138463,0.5688022502396516,1.5703872042501748,0.8878986595326815
2029,2029.0,4285839.5,1290958.9,4528776.0,-28.8415,95.7506,0.0,-0.002,-0.001,0.0,0.79461175,0.29257104,188.0,0,1,0,10,10,10,4285838.843,1290958.78,4528775.756,-28.839,95.751,-0.006999999999999999,-0.241,0.033,-0.574,-21662.718,-3.88,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.52,-0.084,-0.486,0.07604,0.71244,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.6569999996572733,-0.09499999997206032,-0.24399999994784594,4285839.5,1290958.9,4528776.0,0.0024993286132826142,0.00039727783203602485,-0.006999999999999999,0.29752192589821874,0.09852560682828419,0.6340216147165887,0.3134112180364111,0.6340216147165887,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.7072552576820461,0.6638328099336072,0.6340216147165887,0.3134112180364111
2030,2030.0,4285810.5,1291054.6,4528776.0,-28.8436,95.7499,0.0,-0.002,-0.001,0.0,0.79461175,0.2925934,188.0,0,1,0,10,10,10,4285809.962,1291054.961,4528774.811000002,-28.84,95.761,-0.016,-0.098,-0.016,-0.307,-21666.259,-3.877,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.5579999999999999,0.34600000000000003,-1.431,0.8495719999999999,1.325492,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.5379999997094274,0.3359999998938292,-1.188999998383224,4285810.5,1291054.6,4528776.0,0.0035993194580079546,0.01109918212890193,-0.016,-0.5345298637551505,0.47689845044295254,1.1414493806079684,0.7163478954258113,1.1414493806079684,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.34761307346408,0.6343027665208446,1.1414493806079684,0.7163478954258113
2031,2031.0,4285781.5,1291150.4,4528776.0,-28.8458,95.7493,0.0,-0.002,-0.001,0.0,0.79461175,0.29261574,188.0,0,1,0,10,10,10,4285781.521000002,1291151.163,4528776.261,-28.83,95.751,0.018000000000000002,-0.1,0.14400000000000002,-0.171,-21670.972,-3.892,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.154,0.7979999999999999,0.019,0.80993,0.072186,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.021000001579523087,0.787999999942258,0.26099999994039536,4285781.5,1291150.4,4528776.0,0.015800399780275143,0.0017019042968797748,0.018000000000000002,0.0062954606880047115,0.7484465710110532,-0.3595748843575527,0.7484730472658836,0.3595748843575527,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.8303649799601528,0.7882797726539345,0.3595748843575527,0.7484730472658836
2032,2032.0,4285753.0,1291246.1,4528776.0,-28.8479,95.7486,0.0,-0.002,-0.001,0.0,0.79461175,0.29263806,188.0,0,1,0,10,10,10,4285752.4,1291246.057,4528776.4010000015,-28.86,95.752,0.017,-0.214,0.032,-0.227,-21674.863,-3.878,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.428,-0.057,0.159,0.421461,0.184764,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.599999999627471,-0.06799999997019768,0.4010000014677644,4285753.0,1291246.1,4528776.0,-0.012099609374999432,0.003403808593745339,0.017,0.7048760302869344,0.10797842107121634,0.13005938349830448,0.7130985608526357,0.13005938349830448,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.724862056343177,0.6038410383113357,0.13005938349830448,0.7130985608526357
2033,2033.0,4285724.0,1291341.9,4528776.0,-28.8501,95.748,0.0,-0.002,-0.001,0.0,0.79461175,0.29266042,188.0,0,1,0,10,10,10,4285724.426,1291341.979,4528777.463,-28.86,95.749,-0.014,0.047,0.016,-0.094,-21679.358,-3.863,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,0.447,0.118,1.221,0.5260520000000001,1.194525,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.42599999997764826,0.10400000005029142,1.4630000004544854,4285724.0,1291341.9,4528776.0,-0.009900436401366619,0.0009989013671827252,-0.014,0.7124470921965543,-0.02332333631666922,-1.3507539243418747,0.7128287572736288,1.3507539243418747,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.5273051434868021,0.43851111729512277,1.3507539243418747,0.7128287572736288
2034,2034.0,4285695.0,1291437.6,4528776.0,-28.8522,95.7473,0.0,-0.002,-0.001,0.0,0.79461175,0.29268277,188.0,0,1,0,10,10,10,4285694.438,1291437.095,4528775.999,-28.864,95.736,0.016,-0.162,-0.16,0.122,-21681.927000000003,-3.887,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.69,-0.514,-0.243,0.501444,0.740488,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.5619999999180436,-0.5300000000279397,-0.0010000001639127731,4285695.0,1291437.6,4528776.0,-0.011800445556641392,-0.011299194335933294,0.016,0.49240313052828183,-0.3453115122032016,0.4848134863261447,0.6014157325961086,0.4848134863261447,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.7724927183720407,0.7724920711162653,0.4848134863261447,0.6014157325961086
2035,2035.0,4285666.5,1291533.4,4528776.0,-28.8543,95.7467,0.0,-0.002,-0.001,0.0,0.79461175,0.2927051,188.0,0,1,0,10,10,10,4285665.529,1291533.447,4528775.248,-28.848000000000006,95.744,-0.006999999999999999,0.032,0.032,-0.078,-21685.65,-3.885,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.745,0.09,-0.994,0.365144,1.191117,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.9709999999031425,0.07199999992735684,-0.7520000003278255,4285666.5,1291533.4,4528776.0,0.006299545288079855,-0.0026964721679689774,-0.006999999999999999,0.12177885949881606,0.34911316420008737,1.1733792687174347,0.3697432785577441,1.1733792687174347,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",1.230255664605732,0.9736657536349124,1.1733792687174347,0.3697432785577441
2036,2036.0,4285637.5,1291629.1,4528776.0,-28.8565,95.746,0.0,-0.002,-0.001,0.0,0.79461175,0.29272744,188.0,0,1,0,10,10,10,4285637.429,1291629.247,4528776.942,-28.849,95.749,0.013,-0.058,-0.211,-0.227,-21690.899,-3.887,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,0.01,0.145,0.7,0.47387,0.53523,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.071000000461936,0.12199999997392297,0.9419999998062849,4285637.5,1291629.1,4528776.0,0.0075006256103513635,0.002997802734370225,0.013,0.6833171212472017,0.13729826264434053,-0.6492425575850336,0.6969742470957713,0.6492425575850336,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.9525171912854239,0.14115594234474196,0.6492425575850336,0.6969742470957713
2037,2037.0,4285608.5,1291724.9,4528776.0,-28.8586,95.7454,0.0,-0.002,-0.001,0.0,0.79461175,0.2927498,188.0,0,1,0,10,10,10,4285608.36,1291724.66,4528776.133,-28.868,95.734,-0.028,-0.028,-0.058,-0.21600000000000005,-21694.394,-3.851,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.202,-0.189,-0.109,0.158225,0.25145700000000004,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.13999999966472387,-0.21500000008381903,0.1330000003799796,4285608.5,1291724.9,4528776.0,-0.009399383544920425,-0.011399475097661593,-0.028,0.23310260802837274,-0.16545054335403825,0.042465184298007816,0.2858508495103271,0.042465184298007816,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.2889878890944038,0.256563832100639,0.042465184298007816,0.2858508495103271
2038,2038.0,4285579.5,1291820.6,4528776.0,-28.8607,95.7448,0.0,-0.002,-0.001,0.0,0.79461175,0.2927721,188.0,0,1,0,10,10,10,4285579.877,1291820.6609999998,4528776.657,-28.866,95.758,-0.001,-0.034,0.046,-0.244,-21698.321,-3.882,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,0.175,0.067,0.415,0.157813,0.426925,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.37700000032782555,0.0359999998472631,0.6569999996572733,4285579.5,1291820.6,4528776.0,-0.0052993927001949714,0.013203247070308066,-0.001,0.19527861298349425,-0.07433692109060899,-0.7289816769026858,0.20894907160834372,0.7289816769026858,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.758336336849185,0.37871493268180406,0.7289816769026858,0.20894907160834372
2039,2039.0,4285551.0,1291916.4,4528776.0,-28.8629,95.7441,0.0,-0.002,-0.001,0.0,0.79461175,0.29279447,188.0,0,1,0,10,10,10,4285550.5589999985,1291916.927,4528776.106000002,-28.85,95.75,-0.015,-0.133,-0.011,-0.579,-21701.993,-3.885,0.0,0.0,1.7,0.9,1.4,0.9,0.0,1.9,-0.281,0.589,-0.135,0.645572,0.166295,G21,G16,G19,G7,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.4410000015050173,0.5519999999087304,0.10600000154227018,4285551.0,1291916.4,4528776.0,0.012899780273436079,0.00589752197265625,-0.015,0.2618687737373134,0.6557927969345897,0.10854286887515252,0.7061440696982283,0.10854286887515252,"G21, G16, G19, G7, G3, G6, G23, G13, G25, G24",0.7144375420942162,0.7065302549973805,0.10854286887515252,0.7061440696982283
